congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,sasc
111,Senate,14852,32,0,KS,200,R,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-97.40954,0.84613,583,50,,0.432,0.157,0
111,Senate,14922,56,0,WV,100,D,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-54.0638,0.907,557,21,,-0.343,0.127,0
111,Senate,40500,62,0,CO,100,D,1,1,"SALAZAR, Kenneth Lee",S001163,1955,,-0.223,0.042,,,,,,-0.592,0.549,0
111,Senate,29147,6,0,VT,328,I,0,1,"SANDERS, Bernard",S000033,1941,,-0.543,-0.421,-69.7924,0.89206,611,32,,-0.549,-0.284,0
111,Senate,14858,13,0,NY,100,D,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.419,-36.14963,0.94273,613,10,,-0.393,-0.261,0
111,Senate,49700,41,0,AL,200,R,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-78.71552,0.87589,594,32,,0.53,-0.241,1
111,Senate,40906,4,0,NH,100,D,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.228,-0.139,-78.64519,0.87848,607,29,,-0.293,-0.326,0
111,Senate,94659,41,0,AL,200,R,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-142.787,0.79191,612,75,,0.386,0.414,0
111,Senate,14661,2,0,ME,200,R,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-181.62384,0.745,616,93,,0.095,-0.516,0
111,Senate,14910,14,0,PA,200,R,0,1,"SPECTER, Arlen",S000709,1930,2012,0.068,-0.627,-55.25642,0.709,161,30,,0.111,-0.407,0
111,Senate,94910,14,0,PA,100,D,0,1,"SPECTER, Arlen",S000709,1930,2012,-0.321,0.036,-43.00533,0.904,428,18,,-0.32,0.018,0
111,Senate,29732,23,0,MI,100,D,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-39.33328,0.93775,612,17,,-0.352,0.125,0
111,Senate,40702,64,0,MT,100,D,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.153,-97.59339,0.85215,610,43,,-0.214,0.21,0
111,Senate,29754,37,0,SD,200,R,0,1,"THUNE, John",T000250,1961,,0.433,0.225,-80.85617,0.87661,614,30,,0.501,0.116,1
111,Senate,29906,62,0,CO,100,D,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-140.65982,0.794,611,56,,-0.237,-0.241,1
111,Senate,29924,66,0,NM,100,D,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-59.25532,0.90757,611,30,,-0.372,0.007,0
111,Senate,29918,45,0,LA,200,R,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-98.89553,0.845,588,41,,0.478,0.369,1
111,Senate,49903,24,0,OH,200,R,0,1,"VOINOVICH, George Victor",V000126,1936,2016,0.239,-0.803,-234.21564,0.671,587,115,,0.163,-0.83,0
111,Senate,40909,40,0,VA,100,D,0,1,"WARNER, Mark",W000805,1954,,-0.206,-0.041,-117.26981,0.82193,598,50,,-0.218,-0.105,0
111,Senate,40706,40,0,VA,100,D,0,1,"WEBB, James H. (Jim)",W000803,1946,,-0.169,0.023,-157.29414,0.773,610,68,,-0.151,0.076,1
111,Senate,40704,5,0,RI,100,D,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.353,-0.112,-51.84507,0.91774,604,19,,-0.539,-0.081,0
111,Senate,29534,46,0,MS,200,R,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.341,-105.12654,0.84122,608,47,,0.399,0.376,1
112,Senate,14871,72,0,OR,100,D,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.332,-0.486,-62.71477,0.90028,597,23,,-0.33,-0.418,0
112,Senate,14400,82,0,HI,100,D,0,1,"AKAKA, Daniel Kahikina",A000069,1924,2018,-0.419,0.273,-38.4816,0.909,402,17,,-0.45,-0.008,1
112,Senate,40304,54,0,TN,200,R,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-107.43609,0.76343,398,46,,0.311,-0.217,0
112,Senate,41106,4,0,NH,200,R,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-95.77281,0.791,408,38,,0.425,-0.444,1
112,Senate,40707,68,0,WY,200,R,0,1,"BARRASSO, John A.",B001261,1952,,0.538,0.198,-84.41526,0.80974,400,32,,0.49,0.242,0
112,Senate,14203,64,0,MT,100,D,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-89.52452,0.802,406,40,,-0.253,0.131,0
112,Senate,40900,81,0,AK,100,D,0,1,"BEGICH, Mark",B001265,1962,,-0.235,0.15,-88.4901,0.803,403,38,,-0.267,0.268,1
112,Senate,40910,62,0,CO,100,D,0,1,"BENNET, Michael F.",B001267,1964,,-0.235,-0.185,-55.76397,0.87107,404,25,,-0.225,-0.199,0
112,Senate,14912,66,0,NM,100,D,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-57.43829,0.868,406,19,,-0.301,-0.144,0
112,Senate,41101,1,0,CT,100,D,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.433,-0.164,-44.06629,0.89494,397,18,,-0.372,-0.127,1
112,Senate,29735,34,0,MO,200,R,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-141.07189,0.70587,405,66,,0.361,0.495,0
112,Senate,20101,42,0,AR,200,R,0,1,"BOOZMAN, John",B001236,1950,,0.427,0.338,-84.7077,0.81,402,39,,0.408,0.233,0
112,Senate,15011,71,0,CA,100,D,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-55.04957,0.864,378,19,,-0.471,-0.502,0
112,Senate,40913,3,0,MA,200,R,3,2,"BROWN, Scott P.",B001268,1959,,0.128,-0.294,-118.93215,0.747,407,52,,0.083,-0.396,1
112,Senate,29389,24,0,OH,100,D,0,1,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-46.54461,0.89143,405,21,,-0.403,-0.277,0
112,Senate,29548,47,0,NC,200,R,0,1,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-102.5376,0.76776,388,38,,0.486,-0.147,0
112,Senate,39310,73,0,WA,100,D,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.306,-0.405,-72.38218,0.83744,408,30,,-0.353,-0.59,0
112,Senate,15408,52,0,MD,100,D,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-42.15552,0.90206,409,12,,-0.406,-0.149,0
112,Senate,15015,11,0,DE,100,D,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.225,-80.81659,0.8207,409,30,,-0.232,-0.382,0
112,Senate,40703,14,0,PA,100,D,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.166,-58.97628,0.8651,407,28,,-0.261,0.247,0
112,Senate,29512,44,0,GA,200,R,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-91.02064,0.795,397,34,,0.449,0.09,1
112,Senate,14806,22,0,IN,200,R,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-99.19009,0.785,409,40,,0.403,-0.266,0
112,Senate,29555,53,0,OK,200,R,0,1,"COBURN, Thomas Allen",C000560,1948,2020,0.782,0.055,-97.29195,0.776,383,51,,0.673,-0.142,0
112,Senate,14009,46,0,MS,200,R,0,1,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-122.02015,0.74205,409,62,,0.291,0.361,0
112,Senate,49703,2,0,ME,200,R,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.121,-0.505,-122.96396,0.74088,410,59,,0.073,-0.532,1
112,Senate,15502,36,0,ND,100,D,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-58.95028,0.864,403,29,,-0.285,0.334,0
112,Senate,40916,11,0,DE,100,D,0,1,"COONS, Christopher A.",C001088,1963,,-0.236,-0.225,-46.40008,0.89275,409,17,,-0.31,-0.443,0
112,Senate,40705,54,0,TN,200,R,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-92.68433,0.79363,401,38,,0.417,-0.449,0
112,Senate,40305,49,0,TX,200,R,0,1,"CORNYN, John",C001056,1952,,0.47,-0.064,-84.26806,0.81215,405,35,,0.508,-0.156,1
112,Senate,29345,63,0,ID,200,R,0,1,"CRAPO, Michael Dean",C000880,1951,,0.504,0.293,-99.25381,0.7817,403,45,,0.591,0.361,0
112,Senate,29936,48,0,SC,200,R,1,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-83.44081,0.798,369,40,,0.908,-0.418,0
112,Senate,15021,21,0,IL,100,D,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.347,-0.306,-43.69367,0.89797,406,17,,-0.453,-0.372,0
112,Senate,29537,65,0,NV,200,R,1,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,-13.01926,0.71,38,8,,0.8,-0.6,0
112,Senate,49706,68,0,WY,200,R,0,1,"ENZI, Michael B.",E000285,1944,2021,0.545,0.199,-76.35237,0.82584,399,31,,0.502,0.271,0
112,Senate,49300,71,0,CA,100,D,0,1,"FEINSTEIN, Dianne",F000062,1933,2023,-0.268,-0.184,-50.17058,0.88267,402,21,,-0.322,-0.126,0
112,Senate,40904,33,0,MN,100,D,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-38.31826,0.91078,410,12,,-0.437,-0.089,0
112,Senate,20735,13,0,NY,100,D,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.454,-0.332,-40.18928,0.90619,408,17,,-0.432,0.213,1
112,Senate,29566,48,0,SC,200,R,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.366,-0.277,-128.87141,0.72515,401,63,,0.37,-0.38,1
112,Senate,14226,31,0,IA,200,R,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-133.03962,0.7229,410,64,,0.418,-0.048,0
112,Senate,40907,47,0,NC,100,D,0,1,"HAGAN, Kay",H001049,1953,2019,-0.202,0.281,-62.66907,0.857,405,27,,-0.212,0.271,1
112,Senate,14230,31,0,IA,100,D,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-59.50591,0.861,399,29,,-0.507,-0.171,0
112,Senate,14503,67,0,UT,200,R,0,1,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-130.05985,0.70228,368,54,,0.513,-0.283,0
112,Senate,20730,65,0,NV,200,R,2,5,"HELLER, Dean",H001041,1960,,0.463,-0.459,-244.82628,0.49283,346,105,,0.328,-0.425,0
112,Senate,41107,36,0,ND,200,R,0,1,"HOEVEN, John",H001061,1957,,0.399,0.452,-114.60359,0.75301,404,61,,0.294,0.367,0
112,Senate,49306,49,0,TX,200,R,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-104.24529,0.762,384,48,,0.353,0.096,0
112,Senate,15424,53,0,OK,200,R,0,1,"INHOFE, James Mountain",I000024,1934,2024,0.552,0.045,-101.13458,0.77055,388,48,,0.565,0.252,1
112,Senate,4812,82,0,HI,100,D,1,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-40.21371,0.895,363,16,,-0.326,0.066,0
112,Senate,29909,44,0,GA,200,R,0,1,"ISAKSON, Johnny",I000055,1944,2021,0.402,-0.011,-92.63976,0.79463,403,37,,0.415,0.145,0
112,Senate,40905,35,0,NE,200,R,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293,-113.89675,0.756,408,49,,0.361,0.158,0
112,Senate,41111,25,0,WI,200,R,0,1,"JOHNSON, Ron",J000293,1955,,0.64,-0.138,-69.89257,0.84292,409,29,,0.645,-0.229,0
112,Senate,15425,37,0,SD,100,D,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,2024,-0.25,0.143,-48.57826,0.887,406,17,,-0.304,0.139,0
112,Senate,14920,3,0,MA,100,D,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-41.34711,0.899,390,25,,-0.273,-0.24,0
112,Senate,20115,21,0,IL,200,R,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-49.77374,0.76,181,18,,0.267,-0.666,0
112,Senate,40700,33,0,MN,100,D,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.278,-0.337,-71.73482,0.83913,409,33,,-0.214,0.01,0
112,Senate,15703,25,0,WI,100,D,0,1,"KOHL, Herbert H.",K000305,1935,2023,-0.256,-0.406,-63.35858,0.852,396,27,,-0.242,-0.246,0
112,Senate,15429,61,0,AZ,200,R,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,-103.81434,0.77437,406,45,,0.445,-0.512,0
112,Senate,49702,45,0,LA,100,D,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-64.13669,0.852,400,28,,-0.231,0.659,0
112,Senate,14914,12,0,NJ,100,D,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-33.49883,0.916,380,11,,-0.465,-0.627,0
112,Senate,14307,6,0,VT,100,D,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-52.89502,0.87671,402,22,,-0.434,0.156,0
112,Senate,41110,67,0,UT,200,R,0,1,"LEE, Mike",L000577,1971,,0.891,-0.454,-87.77185,0.80209,398,41,,0.935,-0.354,0
112,Senate,14709,23,0,MI,100,D,0,1,"LEVIN, Carl",L000261,1934,2021,-0.395,-0.116,-66.02555,0.851,410,25,,-0.358,0.106,1
112,Senate,15704,1,0,CT,100,D,0,1,"LIEBERMAN, Joseph I.",L000304,1942,2024,-0.205,-0.312,-95.42711,0.786,396,44,,-0.153,-0.366,1
112,Senate,14506,22,0,IN,200,R,0,1,"LUGAR, Richard Green",L000504,1932,2019,0.304,-0.466,-130.13743,0.725,405,58,,0.286,-0.225,0
112,Senate,40915,56,0,WV,100,D,3,2,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.4,-141.36167,0.70657,407,65,,-0.075,0.454,1
112,Senate,15039,61,0,AZ,200,R,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-95.54607,0.78123,387,42,,0.444,-0.659,1
112,Senate,40701,34,0,MO,100,D,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-133.45451,0.71451,397,50,,-0.099,-0.039,1
112,Senate,14921,51,0,KY,200,R,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-91.98111,0.79904,410,42,,0.467,0.038,0
112,Senate,29373,12,0,NJ,100,D,0,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-52.24262,0.87898,405,20,,-0.326,-0.307,0
112,Senate,40908,72,0,OR,100,D,0,1,"MERKLEY, Jeff",M001176,1956,,-0.453,-0.736,-61.858,0.859,407,26,,-0.399,-0.497,0
112,Senate,14440,52,0,MD,100,D,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-50.83496,0.882,404,21,,-0.407,-0.08,0
112,Senate,29722,32,0,KS,200,R,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.219,-125.81992,0.72425,390,66,,0.406,0.311,0
112,Senate,40300,81,0,AK,200,R,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.206,-0.304,-154.85718,0.67433,393,73,,0.183,-0.386,0
112,Senate,49308,73,0,WA,100,D,0,1,"MURRAY, Patty",M001111,1950,,-0.354,-0.315,-48.26294,0.88713,403,19,,-0.405,-0.479,0
112,Senate,14651,43,0,FL,100,D,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-60.93819,0.86158,409,26,,-0.201,0.063,0
112,Senate,40103,35,0,NE,100,D,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588,-101.88529,0.779,408,47,,-0.062,0.548,1
112,Senate,41104,51,0,KY,200,R,0,1,"PAUL, Rand",P000603,1963,,0.891,-0.454,-125.39561,0.72682,393,42,,0.933,-0.359,0
112,Senate,29386,24,0,OH,200,R,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-95.39463,0.79151,408,40,,0.375,-0.168,1
112,Senate,40301,42,0,AR,100,D,0,1,"PRYOR, Mark",P000590,1963,,-0.199,0.463,-87.54621,0.806,405,40,,-0.16,0.481,0
112,Senate,29142,5,0,RI,100,D,0,1,"REED, John F. (Jack)",R000122,1949,,-0.362,-0.166,-46.83618,0.8918,409,17,,-0.41,-0.068,1
112,Senate,15054,65,0,NV,100,D,0,1,"REID, Harry",R000146,1939,2021,-0.276,0.258,-77.47897,0.827,409,25,,-0.265,0.253,0
112,Senate,40902,63,0,ID,200,R,0,1,"RISCH, James",R000584,1943,,0.55,0.389,-87.77384,0.80341,401,40,,0.65,0.424,0
112,Senate,14852,32,0,KS,200,R,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-110.35287,0.75518,393,54,,0.414,0.291,0
112,Senate,14922,56,0,WV,100,D,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-48.84087,0.879,380,21,,-0.377,-0.036,0
112,Senate,41102,43,0,FL,200,R,0,1,"RUBIO, Marco",R000595,1971,,0.616,-0.184,-103.92576,0.76396,386,42,,0.549,-0.215,0
112,Senate,29147,6,0,VT,328,I,0,1,"SANDERS, Bernard",S000033,1941,,-0.543,-0.421,-101.64027,0.77561,400,32,,-0.823,0.567,0
112,Senate,41112,82,0,HI,100,D,2,5,"SCHATZ, Brian Emanuel",S001194,1972,,-0.447,-0.116,-1.35277,0.9346,20,0,,-0.637,0.385,0
112,Senate,14858,13,0,NY,100,D,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.419,-38.39016,0.9087,401,17,,-0.344,-0.095,0
112,Senate,49700,41,0,AL,200,R,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-99.08009,0.78298,405,49,,0.525,0.043,1
112,Senate,40906,4,0,NH,100,D,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.228,-0.139,-46.37008,0.89232,407,18,,-0.281,-0.357,1
112,Senate,94659,41,0,AL,200,R,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-107.17828,0.76848,407,47,,0.468,0.423,0
112,Senate,14661,2,0,ME,200,R,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-143.73514,0.701,404,77,,0.107,-0.5,0
112,Senate,29732,23,0,MI,100,D,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-72.70481,0.83567,405,31,,-0.264,0.333,0
112,Senate,40702,64,0,MT,100,D,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.153,-96.05611,0.78977,407,43,,-0.21,0.094,0
112,Senate,29754,37,0,SD,200,R,0,1,"THUNE, John",T000250,1961,,0.433,0.225,-84.43571,0.8097,400,43,,0.431,0.154,0
112,Senate,29935,14,0,PA,200,R,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-90.71507,0.79932,405,42,,0.573,-0.308,0
112,Senate,29906,62,0,CO,100,D,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-73.65591,0.833,403,35,,-0.244,-0.172,1
112,Senate,29924,66,0,NM,100,D,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-34.31744,0.91798,401,13,,-0.426,-0.319,0
112,Senate,29918,45,0,LA,200,R,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-122.49722,0.728,386,55,,0.586,0.552,1
112,Senate,40909,40,0,VA,100,D,0,1,"WARNER, Mark",W000805,1954,,-0.206,-0.041,-68.25577,0.83944,390,27,,-0.192,-0.072,0
112,Senate,40706,40,0,VA,100,D,0,1,"WEBB, James H. (Jim)",W000803,1946,,-0.169,0.023,-100.69257,0.773,391,45,,-0.163,0.082,1
112,Senate,40704,5,0,RI,100,D,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.353,-0.112,-42.50736,0.90106,408,16,,-0.406,-0.047,0
112,Senate,29534,46,0,MS,200,R,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.341,-94.67505,0.79063,403,46,,0.397,0.414,1
113,Senate,14871,72,0,OR,100,D,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.332,-0.486,-59.36591,0.86143,398,22,,-0.346,-0.57,0
113,Senate,40304,54,0,TN,200,R,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-136.77151,0.76637,514,61,,0.312,0.04,0
113,Senate,41106,4,0,NH,200,R,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-128.71369,0.789,544,56,,0.341,-0.614,1
113,Senate,29940,25,0,WI,100,D,0,1,"BALDWIN, Tammy",B001230,1962,,-0.488,-0.13,-18.56654,0.96681,550,8,,-0.457,-0.244,0
113,Senate,40707,68,0,WY,200,R,0,1,"BARRASSO, John A.",B001261,1952,,0.538,0.198,-86.62839,0.85353,547,37,,0.562,0.284,0
113,Senate,14203,64,0,MT,100,D,1,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-60.13694,0.804,276,26,,-0.155,0.036,0
113,Senate,40900,81,0,AK,100,D,0,1,"BEGICH, Mark",B001265,1962,,-0.235,0.15,-48.13809,0.91,512,21,,-0.241,0.348,0
113,Senate,40910,62,0,CO,100,D,0,1,"BENNET, Michael F.",B001267,1964,,-0.235,-0.185,-28.08518,0.95004,548,9,,-0.246,-0.081,0
113,Senate,41101,1,0,CT,100,D,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.433,-0.164,-17.79404,0.96822,551,8,,-0.512,-0.332,1
113,Senate,29735,34,0,MO,200,R,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-110.52499,0.80885,521,53,,0.383,0.355,1
113,Senate,41308,12,0,NJ,100,D,3,2,"BOOKER, Cory Anthony",B001288,1969,,-0.557,-0.248,-8.36361,0.97645,351,4,,-0.47,-0.623,0
113,Senate,20101,42,0,AR,200,R,0,1,"BOOZMAN, John",B001236,1950,,0.427,0.338,-81.51059,0.84985,501,25,,0.429,0.457,0
113,Senate,15011,71,0,CA,100,D,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-19.24984,0.963,512,8,,-0.537,-0.097,0
113,Senate,29389,24,0,OH,100,D,0,1,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-24.26946,0.95629,543,14,,-0.514,0.132,0
113,Senate,29548,47,0,NC,200,R,0,1,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-111.4441,0.81259,537,44,,0.434,0.043,0
113,Senate,39310,73,0,WA,100,D,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.306,-0.405,-16.28723,0.97087,551,4,,-0.436,-0.132,0
113,Senate,15408,52,0,MD,100,D,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-19.64533,0.96491,550,5,,-0.46,-0.171,0
113,Senate,15015,11,0,DE,100,D,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.225,-54.1019,0.90648,551,13,,-0.254,-0.172,0
113,Senate,40703,14,0,PA,100,D,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.166,-34.23033,0.93825,537,14,,-0.255,-0.001,0
113,Senate,29512,44,0,GA,200,R,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-135.34325,0.753,478,64,,0.343,0.17,1
113,Senate,41307,12,0,NJ,200,R,2,5,"CHIESA, Jeffrey Scott",C001100,1965,,0.218,0.384,-15.28456,0.761,56,10,,0.256,0.133,0
113,Senate,14806,22,0,IN,200,R,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-123.88821,0.795,539,55,,0.407,-0.019,0
113,Senate,29555,53,0,OK,200,R,0,1,"COBURN, Thomas Allen",C000560,1948,2020,0.782,0.055,-98.18576,0.801,442,45,,0.786,-0.28,0
113,Senate,14009,46,0,MS,200,R,0,1,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-107.14943,0.7914,458,45,,0.33,0.42,0
113,Senate,49703,2,0,ME,200,R,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.121,-0.505,-103.30634,0.82932,552,34,,0.101,-0.532,0
113,Senate,40916,11,0,DE,100,D,0,1,"COONS, Christopher A.",C001088,1963,,-0.236,-0.225,-25.90532,0.95324,541,10,,-0.308,0.043,0
113,Senate,40705,54,0,TN,200,R,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-150.15368,0.75725,540,65,,0.372,-0.291,0
113,Senate,40305,49,0,TX,200,R,0,1,"CORNYN, John",C001056,1952,,0.47,-0.064,-111.71571,0.81123,534,58,,0.539,-0.065,0
113,Senate,41306,3,0,MA,100,D,2,5,"COWAN, William (Mo)",C001099,1969,,-0.462,0.348,-8.89963,0.936,134,4,,-0.433,0.183,0
113,Senate,29345,63,0,ID,200,R,0,1,"CRAPO, Michael Dean",C000880,1951,,0.504,0.293,-104.68626,0.82582,547,44,,0.661,0.431,0
113,Senate,41304,49,0,TX,200,R,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.781,-0.184,-71.41499,0.86933,510,31,,0.887,-0.309,1
113,Senate,20717,22,0,IN,100,D,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-62.27828,0.89276,549,16,,-0.171,0.318,1
113,Senate,15021,21,0,IL,100,D,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.347,-0.306,-18.75836,0.96647,550,8,,-0.336,-0.286,0
113,Senate,49706,68,0,WY,200,R,0,1,"ENZI, Michael B.",E000285,1944,2021,0.545,0.199,-81.5089,0.86179,548,31,,0.573,0.411,0
113,Senate,49300,71,0,CA,100,D,0,1,"FEINSTEIN, Dianne",F000062,1933,2023,-0.268,-0.184,-22.99643,0.95698,523,9,,-0.346,-0.278,0
113,Senate,41302,35,0,NE,200,R,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.462,0.328,-82.96061,0.86046,552,29,,0.461,0.34,1
113,Senate,20100,61,0,AZ,200,R,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-259.88598,0.61522,535,131,,0.476,-0.731,0
113,Senate,40904,33,0,MN,100,D,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-18.26231,0.96728,549,7,,-0.378,-0.189,0
113,Senate,20735,13,0,NY,100,D,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.454,-0.332,-25.37149,0.9546,546,12,,-0.565,-0.199,1
113,Senate,29566,48,0,SC,200,R,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.366,-0.277,-122.73852,0.78721,513,60,,0.348,-0.195,1
113,Senate,14226,31,0,IA,200,R,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-123.22265,0.79993,552,55,,0.501,-0.012,0
113,Senate,40907,47,0,NC,100,D,0,1,"HAGAN, Kay",H001049,1953,2019,-0.202,0.281,-53.76165,0.905,538,18,,-0.175,0.326,1
113,Senate,14230,31,0,IA,100,D,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-30.33406,0.944,528,12,,-0.316,-0.085,0
113,Senate,14503,67,0,UT,200,R,0,1,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-144.7466,0.75823,523,76,,0.346,-0.194,0
