congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,hasc
111,House,20502,62,3,CO,100,D,0,1,"SALAZAR, John",S001158,1953,,-0.277,0.561,-116.89739,0.884,952,40,,-0.278,0.456,0
111,House,29942,71,43,CA,100,D,0,1,"BACA, Joe",B001234,1947,,-0.349,0.292,-44.57093,0.954,955,12,,-0.375,0.337,0
111,House,29316,71,31,CA,100,D,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-44.35289,0.95448,952,15,,-0.507,-0.056,0
111,House,15005,71,28,CA,100,D,0,1,"BERMAN, Howard Lawrence",B000410,1941,,-0.404,-0.286,-46.3116,0.952,948,14,,-0.445,-0.003,0
111,House,29508,71,50,CA,200,R,0,1,"BILBRAY, Brian P.",B000461,1951,,0.392,-0.376,-213.93866,0.799,953,102,,0.366,-0.194,0
111,House,29775,71,45,CA,200,R,0,1,"BONO, Mary",B001228,1961,,0.353,-0.218,-177.6173,0.832,965,77,,0.374,-0.271,0
111,House,29323,71,44,CA,200,R,0,1,"CALVERT, Ken",C000059,1953,,0.339,0.276,-147.78192,0.85705,958,46,,0.347,0.345,0
111,House,20539,71,48,CA,200,R,0,1,"CAMPBELL, John (of California)",C001064,1955,,0.748,-0.415,-170.89383,0.827,897,73,,0.81,-0.506,0
111,House,29774,71,23,CA,100,D,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-42.5681,0.957,962,15,,-0.462,-0.087,0
111,House,20306,71,18,CA,100,D,0,1,"CARDOZA, Dennis A.",C001050,1959,,-0.262,0.609,-128.24059,0.872,937,38,,-0.252,0.463,0
111,House,20955,71,32,CA,100,D,2,2,"CHU, Judy",C001080,1953,,-0.482,-0.37,-25.2432,0.959,603,7,,-0.494,-0.375,0
111,House,20501,71,20,CA,100,D,0,1,"COSTA, Jim",C001059,1952,,-0.198,0.448,-183.32943,0.825,953,67,,-0.207,0.579,0
111,House,20108,71,53,CA,100,D,0,1,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.103,-39.62577,0.96029,978,10,,-0.384,0.142,1
111,House,14813,71,26,CA,200,R,0,1,"DREIER, David Timothy",D000492,1952,,0.478,-0.084,-209.53884,0.807,978,116,,0.371,0.341,0
111,House,29312,71,14,CA,100,D,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-45.67181,0.95363,962,13,,-0.422,-0.203,0
111,House,29313,71,17,CA,100,D,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-68.08688,0.932,968,22,,-0.488,-0.267,0
111,House,29325,71,51,CA,100,D,0,1,"FILNER, Bob",F000116,1942,2025,-0.652,0.002,-114.75729,0.888,966,34,,-0.556,-0.584,0
111,House,15413,71,24,CA,200,R,0,1,"GALLEGLY, Elton W.",G000021,1944,,0.402,-0.1,-156.55163,0.848,947,73,,0.382,0.219,0
111,House,20958,71,10,CA,100,D,2,2,"GARAMENDI, John",G000559,1945,,-0.314,-0.097,-36.34347,0.91335,401,14,,-0.466,-0.129,1
111,House,29318,71,36,CA,100,D,0,1,"HARMAN, Jane L.",H000213,1945,,-0.262,-0.12,-87.15462,0.908,899,26,,-0.355,-0.058,0
111,House,15420,71,2,CA,200,R,0,1,"HERGER, Walter William (Wally)",H000528,1945,,0.551,0.117,-140.20384,0.866,977,62,,0.58,0.004,0
111,House,20103,71,15,CA,100,D,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482,-67.74057,0.931,950,27,,-0.534,-0.489,0
111,House,20963,71,52,CA,200,R,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.539,0.085,-152.5999,0.85648,985,71,,0.47,0.259,1
111,House,20107,71,49,CA,200,R,0,1,"ISSA, Darrell",I000056,1953,,0.478,0.023,-179.90092,0.82992,965,78,,0.61,-0.236,0
111,House,29778,71,9,CA,100,D,0,1,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-50.71341,0.9488,965,17,,-0.726,-0.613,0
111,House,14644,71,41,CA,200,R,0,1,"LEWIS, Charles Jeremy (Jerry)",L000274,1934,2021,0.348,-0.101,-253.83845,0.77,972,115,,0.356,0.514,0
111,House,29504,71,16,CA,100,D,0,1,"LOFGREN, Zoe",L000397,1947,,-0.397,-0.404,-63.07084,0.93121,885,20,,-0.451,-0.497,0
111,House,14647,71,3,CA,200,R,0,1,"LUNGREN, Daniel Edward",L000517,1946,,0.497,-0.054,-188.47152,0.824,975,72,,0.468,-0.086,0
111,House,20538,71,5,CA,100,D,0,1,"MATSUI, Doris",M001163,1944,,-0.434,-0.142,-37.8748,0.96205,979,11,,-0.468,-0.154,0
111,House,20703,71,22,CA,200,R,0,1,"MCCARTHY, Kevin",M001165,1965,,0.453,0.233,-133.55928,0.86859,948,51,,0.485,0.033,0
111,House,20903,71,4,CA,200,R,0,1,"McCLINTOCK, Tom",M001177,1956,,0.672,-0.37,-176.45117,0.83599,985,69,,0.745,-0.445,0
111,House,29315,71,25,CA,200,R,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,-164.53137,0.844,970,71,,0.377,0.227,1
111,House,20702,71,11,CA,100,D,0,1,"McNERNEY, Jerry",M001166,1951,,-0.263,-0.159,-178.57533,0.83217,972,69,,-0.194,-0.041,0
111,House,29905,71,42,CA,200,R,0,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222,-159.62039,0.828,845,87,,0.397,0.498,0
111,House,14256,71,7,CA,100,D,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-54.43466,0.944,953,19,,-0.494,-0.44,0
111,House,29903,71,38,CA,100,D,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-74.05157,0.92576,960,28,,-0.486,-0.343,0
111,House,20307,71,21,CA,200,R,0,1,"NUNES, Devin",N000181,1973,,0.45,0.223,-164.66959,0.83563,917,70,,0.565,-0.033,0
111,House,15448,71,8,CA,100,D,0,1,"PELOSI, Nancy",P000197,1940,,-0.489,-0.18,-1.72037,0.98019,86,0,,-0.562,0.099,0
111,House,29505,71,19,CA,200,R,0,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18,-136.60656,0.835,757,59,,0.463,0.322,0
111,House,20752,71,37,CA,100,D,0,1,"RICHARDSON, Laura",R000581,1962,,-0.339,-0.022,-80.45712,0.918,945,31,,-0.364,-0.105,0
111,House,15621,71,46,CA,200,R,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-284.854,0.74163,953,101,,0.612,-0.403,0
111,House,29317,71,34,CA,100,D,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.469,-0.171,-46.19113,0.95378,976,16,,-0.503,0.131,0
111,House,29321,71,40,CA,200,R,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-140.84045,0.86613,980,58,,0.677,-0.356,0
111,House,20310,71,39,CA,100,D,0,1,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.132,-33.11071,0.96144,842,9,,-0.522,-0.237,0
111,House,29709,71,47,CA,100,D,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-104.6784,0.892,918,32,,-0.331,0.001,1
111,House,20104,71,29,CA,100,D,0,1,"SCHIFF, Adam",S001150,1960,,-0.353,-0.109,-38.59395,0.96154,984,10,,-0.383,0.06,0
111,House,29707,71,27,CA,100,D,0,1,"SHERMAN, Brad",S000344,1954,,-0.344,-0.137,-79.41839,0.92154,972,29,,-0.448,0.078,0
111,House,20105,71,32,CA,100,D,1,1,"SOLIS, Hilda L.",S001153,1957,,-0.508,-0.312,,,,,,-0.63,0.024,0
111,House,20762,71,12,CA,100,D,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.381,-0.41,-143.42863,0.85147,892,46,,-0.413,-0.851,0
111,House,14053,71,13,CA,100,D,0,1,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931,2020,-0.631,-0.605,-137.18281,0.843,805,38,,-0.502,-0.865,0
111,House,29705,71,10,CA,100,D,1,1,"TAUSCHER, Ellen O'Kane",T000057,1951,2019,-0.308,-0.169,-13.2189,0.953,275,4,,-0.368,0.005,1
111,House,29901,71,1,CA,100,D,0,1,"THOMPSON, Michael",T000460,1951,,-0.392,0.072,-95.05831,0.90747,979,28,,-0.35,-0.102,0
111,House,29106,71,35,CA,100,D,0,1,"WATERS, Maxine",W000187,1938,,-0.656,-0.094,-103.01463,0.89275,908,31,,-0.574,-0.659,0
111,House,20106,71,33,CA,100,D,0,1,"WATSON, Diane Edith",W000794,1933,,-0.531,-0.351,-48.81937,0.948,921,17,,-0.554,-0.266,0
111,House,14280,71,30,CA,100,D,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-43.64638,0.954,936,14,,-0.5,-0.306,0
111,House,29309,71,6,CA,100,D,0,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529,-69.84845,0.928,939,27,,-0.651,-0.598,0
111,House,20100,61,6,AZ,200,R,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-145.01207,0.85718,941,54,,0.964,-0.265,0
111,House,20304,61,2,AZ,200,R,0,1,"FRANKS, Trent",F000448,1957,,0.749,0.087,-108.04206,0.89551,979,54,,0.719,0.126,1
111,House,20701,61,8,AZ,100,D,0,1,"GIFFORDS, Gabrielle",G000554,1970,,-0.11,0.076,-364.84887,0.688,974,167,,-0.08,-0.189,1
111,House,20305,61,7,AZ,100,D,0,1,"GRIJALVA, Raúl M.",G000551,1948,,-0.598,-0.264,-74.75335,0.92316,935,25,,-0.565,-0.314,0
111,House,20902,61,1,AZ,100,D,0,1,"KIRKPATRICK, Ann",K000368,1950,,-0.169,-0.01,-496.14736,0.59769,964,198,,-0.066,0.125,0
111,House,20700,61,5,AZ,100,D,0,1,"MITCHELL, Harry E.",M001167,1940,,-0.056,0.028,-454.39426,0.627,973,220,,0.001,-0.18,0
111,House,29101,61,4,AZ,100,D,0,1,"PASTOR, Ed",P000099,1943,2018,-0.421,0.12,-80.69727,0.92,968,28,,-0.427,-0.047,0
111,House,29501,61,3,AZ,200,R,0,1,"SHADEGG, John B.",S000275,1949,,0.749,0.008,-112.85025,0.886,932,40,,0.818,-0.11,0
111,House,29401,93,1,AS,100,D,,,"FALEOMAVAEGA, Eni F. H.",F000010,1943,2017,,,,,,,,,,0
111,House,29702,42,1,AR,100,D,0,1,"BERRY, Robert Marion",B000420,1942,2023,-0.293,0.956,-210.59254,0.791,896,83,,-0.301,0.953,0
111,House,20101,42,3,AR,200,R,0,1,"BOOZMAN, John",B001236,1950,,0.427,0.338,-130.85708,0.8744,975,59,,0.451,0.057,0
111,House,20102,42,4,AR,100,D,0,1,"ROSS, Michael Avery",R000573,1961,,-0.201,0.89,-148.26464,0.859,974,51,,-0.218,0.828,0
111,House,29703,42,2,AR,100,D,0,1,"SNYDER, Victor F.",S000672,1947,,-0.268,0.055,-144.65869,0.86,961,44,,-0.285,0.068,1
111,House,29701,41,4,AL,200,R,0,1,"ADERHOLT, Robert",A000055,1965,,0.405,0.467,-167.40599,0.83906,954,68,,0.328,0.623,0
111,House,29301,41,6,AL,200,R,0,1,"BACHUS, Spencer T., III",B000013,1947,,0.387,0.228,-172.75462,0.836,962,79,,0.355,0.551,0
111,House,20300,41,1,AL,200,R,0,1,"BONNER, Jr., Josiah Robins (Jo)",B001244,1959,,0.367,0.513,-131.69209,0.868,933,46,,0.34,0.68,0
111,House,20900,41,2,AL,100,D,0,1,"BRIGHT, Bobby Neal, Sr.",B001264,1952,,0.067,0.671,-571.88349,0.546,945,247,,0.069,0.547,1
111,House,20302,41,7,AL,100,D,0,1,"DAVIS, Artur",D000602,1967,,-0.27,0.454,-128.60856,0.853,807,47,,-0.234,0.7,0
111,House,20901,41,5,AL,100,D,0,1,"GRIFFITH, Parker",G000557,1942,,-0.045,0.522,-196.28558,0.736,639,79,,-0.045,0.541,0
111,House,90901,41,5,AL,200,R,0,1,"GRIFFITH, Parker",G000557,1942,,0.385,0.43,-28.07315,0.903,275,11,,0.384,0.416,0
111,House,20301,41,3,AL,200,R,0,1,"ROGERS, Mike Dennis",R000575,1958,,0.379,0.377,-204.50114,0.81079,975,83,,0.29,0.532,1
111,House,14066,81,1,AK,200,R,0,1,"YOUNG, Donald Edwin",Y000033,1933,2022,0.283,0.022,-514.61039,0.55907,885,190,,0.242,0.642,0
112,House,20953,68,1,WY,200,R,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.684,-0.327,-283.63702,0.81601,1395,115,,0.623,-0.333,0
112,House,20146,56,2,WV,200,R,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.282,0.144,-174.79099,0.88464,1426,62,,0.251,0.213,0
112,House,21188,56,1,WV,200,R,0,1,"McKINLEY, David",M001180,1947,,0.3,0.178,-275.22729,0.82403,1422,118,,0.254,0.18,0
112,House,14448,56,3,WV,100,D,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-615.44702,0.648,1421,285,,-0.272,0.498,0
112,House,29940,25,2,WI,100,D,0,1,"BALDWIN, Tammy",B001230,1962,,-0.488,-0.13,-170.1311,0.8848,1390,85,,-0.475,-0.312,0
112,House,21189,25,7,WI,200,R,0,1,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-246.31061,0.84013,1414,125,,0.49,-0.262,0
112,House,29769,25,3,WI,100,D,0,1,"KIND, Ron",K000188,1963,,-0.26,-0.08,-418.07949,0.74278,1406,180,,-0.239,-0.065,0
112,House,20537,25,4,WI,100,D,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.522,-0.272,-180.24572,0.87388,1337,83,,-0.562,-0.094,0
112,House,14675,25,6,WI,200,R,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-375.91314,0.769,1429,163,,0.549,-0.624,0
112,House,21190,25,8,WI,200,R,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-255.06027,0.835,1412,115,,0.598,-0.321,0
112,House,29939,25,1,WI,200,R,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-198.04502,0.86756,1394,75,,0.547,-0.186,0
112,House,14657,25,5,WI,200,R,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-251.94144,0.83784,1424,111,,0.689,-0.599,0
112,House,31101,73,1,WA,100,D,2,2,"DelBENE, Suzan K.",D000617,1962,,-0.294,-0.204,-3.20458,0.89538,29,1,,-0.304,0.013,0
112,House,14413,73,6,WA,100,D,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-238.41441,0.841,1377,85,,-0.35,0.108,0
112,House,29580,73,4,WA,200,R,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-158.72363,0.889,1350,72,,0.362,0.644,0
112,House,21187,73,3,WA,200,R,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-328.25939,0.79399,1423,143,,0.395,-0.264,0
112,House,29937,73,1,WA,100,D,1,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-207.12559,0.804,947,82,,-0.291,-0.189,0
112,House,20145,73,2,WA,100,D,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.164,-320.08378,0.79819,1420,150,,-0.316,0.107,1
112,House,15613,73,7,WA,100,D,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-182.0588,0.878,1404,79,,-0.626,-0.147,0
112,House,20535,73,5,WA,200,R,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.436,0.098,-164.03696,0.89039,1413,60,,0.457,0.128,0
112,House,20536,73,8,WA,200,R,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.146,-411.26343,0.73706,1348,179,,0.222,-0.283,0
112,House,29768,73,9,WA,100,D,0,1,"SMITH, Adam",S000510,1965,,-0.291,-0.166,-323.65068,0.79121,1382,128,,-0.287,-0.016,1
112,House,20750,6,1,VT,100,D,0,1,"WELCH, Peter",W000800,1947,,-0.407,-0.383,-251.56851,0.83617,1406,84,,-0.37,-0.247,0
112,House,20144,40,7,VA,200,R,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-148.34606,0.893,1315,56,,0.482,0.278,0
112,House,20952,40,11,VA,100,D,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,2025,-0.309,-0.047,-293.51601,0.81409,1427,109,,-0.278,-0.06,0
112,House,20143,40,4,VA,200,R,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-212.22197,0.861,1421,75,,0.382,0.182,1
112,House,39308,40,6,VA,200,R,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-244.86293,0.84181,1422,100,,0.56,-0.216,0
112,House,21191,40,9,VA,200,R,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.512,-0.344,-323.18759,0.79529,1411,136,,0.512,-0.349,0
112,House,21186,40,5,VA,200,R,0,1,"HURT, Robert",H001060,1969,,0.568,0,-184.11733,0.878,1413,75,,0.569,-0.03,0
112,House,29149,40,8,VA,100,D,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-260.57577,0.831,1409,103,,-0.356,-0.2,0
112,House,21185,40,2,VA,200,R,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-295.20361,0.813,1429,112,,0.441,-0.195,1
112,House,39307,40,3,VA,100,D,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,-0.003,-242.79642,0.84304,1422,100,,-0.398,-0.045,0
112,House,20756,40,1,VA,200,R,0,1,"WITTMAN, Robert J.",W000804,1959,,0.448,0.02,-272.16954,0.82457,1411,94,,0.355,0.006,1
112,House,14869,40,10,VA,200,R,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-354.54694,0.78,1425,147,,0.254,-0.042,0
112,House,20357,67,1,UT,200,R,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-242.8942,0.83732,1368,91,,0.562,-0.035,0
112,House,20949,67,3,UT,200,R,0,1,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-209.6872,0.8595,1385,90,,0.664,-0.318,0
112,House,20140,67,2,UT,100,D,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-764.12574,0.586,1428,319,,-0.046,0.405,0
112,House,15085,49,6,TX,200,R,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-308.28491,0.7998,1380,113,,0.474,-0.11,0
112,House,29760,49,8,TX,200,R,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-175.95147,0.8815,1395,76,,0.607,0.169,0
112,House,20355,49,26,TX,200,R,0,1,"BURGESS, Michael C.",B001248,1950,,0.565,-0.164,-312.22465,0.80162,1412,132,,0.636,-0.378,0
112,House,21183,49,23,TX,200,R,0,1,"CANSECO, Francisco (Quico)",C001082,1949,,0.571,0.522,-144.84,0.903,1418,52,,0.562,0.418,0
112,House,20356,49,31,TX,200,R,0,1,"CARTER, John R.",C001051,1941,,0.486,0.552,-175.28395,0.88326,1412,76,,0.389,0.688,0
112,House,20531,49,11,TX,200,R,0,1,"CONAWAY, K. Michael",C001062,1948,,0.593,0.367,-140.61206,0.9066,1434,59,,0.661,0.613,1
112,House,20533,49,28,TX,100,D,0,1,"CUELLAR, Henry",C001063,1955,,-0.225,0.634,-508.70595,0.70013,1427,232,,-0.226,0.541,0
112,House,20139,49,7,TX,200,R,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-154.19281,0.88904,1311,62,,0.529,0.395,0
112,House,29571,49,25,TX,100,D,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.33,-251.1037,0.83559,1398,103,,-0.358,-0.243,0
112,House,21184,49,27,TX,200,R,0,1,"FARENTHOLD, Blake",F000460,1961,,0.548,0.016,-206.10498,0.86534,1425,82,,0.529,0.118,0
112,House,21182,49,17,TX,200,R,0,1,"FLORES, Bill",F000461,1954,,0.572,0.293,-147.55343,0.8997,1396,57,,0.604,0.325,0
112,House,20527,49,1,TX,200,R,0,1,"GOHMERT, Louie",G000552,1953,,0.644,-0.406,-280.06408,0.80765,1311,100,,0.612,-0.321,0
112,House,29943,49,20,TX,100,D,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-351.86954,0.774,1376,158,,-0.357,0.37,0
112,House,29762,49,12,TX,200,R,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-194.79905,0.86835,1380,81,,0.341,0.586,0
112,House,20529,49,9,TX,100,D,0,1,"GREEN, Al",G000553,1947,,-0.446,0.263,-332.81584,0.7908,1418,132,,-0.412,0.408,0
112,House,39304,49,29,TX,100,D,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-629.35889,0.6373,1397,282,,-0.276,0.441,0
112,House,94828,49,4,TX,200,R,0,1,"HALL, Ralph Moody",H000067,1923,2019,0.424,0.308,-198.7291,0.869,1410,89,,0.479,0.2,0
112,House,20352,49,5,TX,200,R,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-136.39465,0.90915,1432,56,,0.669,0.095,0
112,House,29763,49,15,TX,100,D,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-342.7228,0.769,1304,145,,-0.367,0.237,0
112,House,29573,49,18,TX,100,D,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-288.65289,0.80033,1296,115,,-0.489,0.319,0
112,House,39305,49,30,TX,100,D,0,1,"JOHNSON, Eddie Bernice",J000126,1934,2023,-0.485,0.198,-256.66591,0.82938,1372,114,,-0.472,0.168,0
112,House,29143,49,3,TX,200,R,0,1,"JOHNSON, Sam",J000174,1930,2020,0.61,0.277,-148.40438,0.89662,1360,55,,0.552,0.378,0
112,House,20532,49,24,TX,200,R,0,1,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-208.91737,0.85828,1367,83,,0.597,0.104,0
112,House,20530,49,10,TX,200,R,0,1,"McCAUL, Michael T.",M001157,1962,,0.411,0.172,-175.6809,0.8834,1417,57,,0.44,0.217,0
112,House,20353,49,19,TX,200,R,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-136.75572,0.908,1420,59,,0.685,0.293,0
112,House,20948,49,22,TX,200,R,0,1,"OLSON, Pete",O000168,1962,,0.548,0.308,-137.67909,0.90759,1420,52,,0.505,0.549,0
112,House,14290,49,14,TX,200,R,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-441.01564,0.628,949,192,,0.648,-0.762,0
112,House,20528,49,2,TX,200,R,0,1,"POE, Ted",P000592,1948,,0.594,-0.029,-267.80561,0.8269,1409,121,,0.623,-0.203,0
112,House,29764,49,16,TX,100,D,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-294.79203,0.802,1339,120,,-0.36,0.237,1
112,House,29759,49,32,TX,200,R,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.171,-135.72103,0.90811,1408,52,,0.619,0.218,0
112,House,15445,49,21,TX,200,R,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-158.4375,0.89435,1419,51,,0.396,0.462,0
112,House,29572,49,13,TX,200,R,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-149.23354,0.9011,1433,51,,0.553,0.664,1
112,House,21180,54,6,TN,200,R,0,1,"BLACK, Diane",B001273,1951,,0.58,0.219,-145.21298,0.90154,1401,61,,0.57,0.236,0
112,House,20351,54,7,TN,200,R,0,1,"BLACKBURN, Marsha",B001243,1952,,0.632,0.14,-161.90712,0.89238,1422,65,,0.642,0.356,0
112,House,20748,54,9,TN,100,D,0,1,"COHEN, Stephen",C001068,1949,,-0.39,-0.293,-223.6383,0.85129,1389,82,,-0.401,-0.455,0
112,House,15019,54,5,TN,100,D,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.164,-0.033,-654.52854,0.63131,1423,275,,-0.165,-0.037,1
112,House,21179,54,4,TN,200,R,0,1,"DESJARLAIS, Scott",D000616,1964,,0.579,-0.051,-216.49088,0.85942,1429,103,,0.507,0.156,0
112,House,15455,54,2,TN,200,R,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-476.88762,0.71558,1425,185,,0.658,-0.753,0
112,House,21181,54,8,TN,200,R,0,1,"FINCHER, Stephen Lee",F000458,1973,,0.526,0.181,-184.60118,0.878,1419,86,,0.521,0.057,0
112,House,21178,54,3,TN,200,R,0,1,"FLEISCHMANN, Chuck",F000459,1962,,0.432,0.392,-150.73745,0.89875,1412,65,,0.488,0.345,0
112,House,20947,54,1,TN,200,R,0,1,"ROE, David P. (Phil)",R000582,1945,,0.486,0.024,-180.71674,0.88128,1430,72,,0.476,0.102,0
112,House,21177,37,1,SD,200,R,0,1,"NOEM, Kristi",N000184,1971,,0.398,0.326,-178.25584,0.88132,1411,72,,0.362,0.301,0
112,House,39301,48,6,SC,100,D,0,1,"CLYBURN, James Enos",C000537,1940,,-0.466,0.246,-242.28626,0.84035,1393,112,,-0.468,0.272,0
112,House,21174,48,3,SC,200,R,0,1,"DUNCAN, Jeff",D000615,1966,,0.695,-0.095,-147.49714,0.90174,1426,56,,0.738,-0.107,0
112,House,21175,48,4,SC,200,R,0,1,"GOWDY, Trey",G000566,1964,,0.655,-0.002,-139.97562,0.9065,1426,49,,0.696,-0.094,0
112,House,21176,48,5,SC,200,R,0,1,"MULVANEY, Mick",M001182,1967,,0.75,-0.592,-223.71615,0.8548,1426,109,,0.802,-0.506,0
112,House,21173,48,1,SC,200,R,0,1,"SCOTT, Tim",S001184,1965,,0.631,0.012,-145.16694,0.90334,1428,57,,0.682,-0.006,0
112,House,20138,48,2,SC,200,R,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.53,0.16,-151.63283,0.89811,1411,56,,0.615,0.098,1
112,House,21172,5,1,RI,100,D,0,1,"CICILLINE, David N.",C001084,1961,,-0.389,-0.262,-165.00987,0.88978,1413,62,,-0.397,-0.19,0
112,House,20136,5,2,RI,100,D,0,1,"LANGEVIN, James",L000559,1964,,-0.375,0.114,-191.02897,0.87363,1414,66,,-0.385,0.061,1
112,House,20743,14,4,PA,100,D,0,1,"ALTMIRE, Jason",A000362,1968,,-0.133,0.59,-590.23517,0.661,1424,283,,-0.164,0.624,0
112,House,21171,14,11,PA,200,R,0,1,"BARLETTA, Lou",B001269,1956,,0.278,0.393,-178.78935,0.8813,1415,63,,0.25,0.389,0
112,House,29777,14,1,PA,100,D,0,1,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-189.02506,0.87545,1421,91,,-0.534,0.262,1
112,House,20960,14,12,PA,100,D,0,1,"CRITZ, Mark S.",C001081,1962,,-0.326,0.945,-402.73264,0.754,1425,162,,-0.331,0.839,1
112,House,20526,14,15,PA,200,R,0,1,"DENT, Charles W.",D000604,1960,,0.244,-0.085,-363.70595,0.7757,1432,159,,0.233,-0.107,0
112,House,29561,14,14,PA,100,D,0,1,"DOYLE, Michael F.",D000482,1953,,-0.331,0.099,-270.11622,0.82396,1395,124,,-0.462,0.058,0
112,House,29559,14,2,PA,100,D,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-237.67324,0.842,1386,86,,-0.409,-0.004,0
112,House,20524,14,8,PA,200,R,0,1,"FITZPATRICK, Michael G.",F000451,1963,2020,0.202,-0.186,-502.77446,0.702,1423,241,,0.253,-0.376,0
