congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
104,Senate,29141,14,0,PA,200,0,0,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-135.29295,0.844,798,56,,0.342,-0.371
104,Senate,10818,5,0,RI,100,0,0,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-224.56308,0.751,785,93,,-0.35,-0.491
104,Senate,14500,5,0,RI,200,0,0,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-258.70091,0.724,801,105,,0.091,-0.996
104,Senate,9369,48,0,SC,200,0,0,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-87.67581,0.897,804,29,,0.405,0.23
104,Senate,11204,48,0,SC,100,0,0,"HOLLINGS, Ernest Frederick (Fritz)",H000725,1922,2019.0,-0.293,0.925,-325.27098,0.663,791,170,,-0.245,0.815
104,Senate,14268,37,0,SD,200,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-176.11757,0.803,805,66,,0.327,-0.003
104,Senate,14617,37,0,SD,100,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-176.64904,0.803,804,66,,-0.381,0.359
104,Senate,49502,54,0,TN,200,0,0,"FRIST, William H.",F000439,1952,,0.366,-0.222,-108.92888,0.873,799,42,,0.338,-0.186
104,Senate,49503,54,0,TN,200,0,0,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-174.67395,0.804,799,68,,0.392,-0.706
104,Senate,14628,49,0,TX,200,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-100.07928,0.872,731,38,,0.581,-0.036
104,Senate,49306,49,0,TX,200,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-113.61747,0.868,800,37,,0.413,-0.038
104,Senate,14503,67,0,UT,200,0,0,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-142.89069,0.83605,798,55,,0.346,0.009
104,Senate,49307,67,0,UT,200,0,0,"BENNETT, Robert Foster (Bob)",B000382,1933,2016.0,0.331,-0.11,-127.17533,0.85,783,49,,0.325,-0.045
104,Senate,14240,6,0,VT,200,0,0,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-344.52944,0.647,792,168,,-0.005,-0.747
104,Senate,14307,6,0,VT,100,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-192.19295,0.78332,787,84,,-0.382,-0.182
104,Senate,14712,40,0,VA,200,0,0,"WARNER, John William",W000154,1927,2021.0,0.262,-0.131,-137.84588,0.841,794,47,,0.299,-0.01
104,Senate,15705,40,0,VA,100,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-277.94189,0.707,802,136,,-0.201,-0.007
104,Senate,14904,73,0,WA,200,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,2020.0,0.271,-0.652,-220.87337,0.76,804,93,,0.268,-0.436
104,Senate,49308,73,0,WA,100,0,0,"MURRAY, Patty",M001111,1950,,-0.357,-0.313,-163.31913,0.81555,801,69,,-0.385,-0.169
104,Senate,1366,56,0,WV,100,0,0,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-363.27486,0.637,806,152,,-0.319,0.948
104,Senate,14922,56,0,WV,100,0,0,"ROCKEFELLER, John Davison (Jay), IV",R000361,1937,,-0.326,0.177,-202.15617,0.772,782,92,,-0.335,0.21
104,Senate,15703,25,0,WI,100,0,0,"KOHL, Herbert H.",K000305,1935,2023.0,-0.256,-0.406,-263.6326,0.721,805,115,,-0.272,-0.608
104,Senate,49309,25,0,WI,100,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-250.91289,0.732,805,114,,-0.394,-0.919
104,Senate,14710,68,0,WY,200,0,0,"SIMPSON, Alan Kooi",S000429,1931,2025.0,0.322,-0.34,-215.82002,0.758,779,94,,0.215,-0.366
104,Senate,15633,68,0,WY,200,0,0,"THOMAS, Craig Lyle",T000162,1933,2007.0,0.446,-0.128,-128.17812,0.851,797,62,,0.424,-0.325
